,Lat,Long
16980,42.6592995,-83.4856913
16981,43.7315479,-79.7624177
16982,27.950575,-82.4571776
16983,29.7938144,-82.49442260000001
16984,35.9828412,-86.5186045
16985,40.7267682,-73.6342954
16986,47.6101497,-122.2015159
16987,44.7748748,-117.8343848
16988,43.353627,-73.6771662
16989,27.044224,-82.2359254
16990,43.0962143,-79.0377388
16991,39.1230777,-93.1968704
16992,47.6062095,-122.3320708
16993,44.9428975,-123.0350963
16994,46.6020711,-120.5058987
16995,30.9765797,-92.5851402
16996,43.2933548,-122.3651111
16997,41.9141945,-88.3086867
16998,47.7542651,-122.1634581
16999,33.8752935,-117.5664384
17000,33.8752935,-117.5664384
17001,30.9765797,-92.5851402
17002,32.7554883,-97.3307658
17003,40.3697905,-80.63396379999999
17004,32.8328112,-117.2712717
17005,47.1853785,-122.2928974
17006,40.4731586,-75.1610067
17007,33.5845581,-92.8343294
17008,33.4150485,-111.5495777
17009,39.8023363,-75.0640602
17010,36.1156071,-97.0583681
17011,32.7554883,-97.3307658
17012,41.0534302,-73.5387341
17013,39.6837226,-75.74965720000002
17014,45.5122308,-122.6587185
17015,42.4166744,-90.4290168
17016,-37.81208,144.96655
17017,27.8139151,-81.3784053
17018,51.753241,-0.448632
17019,42.8102794,-89.8620682
17020,40.2973319,-74.3582041
17021,42.5847425,-87.82118539999999
17022,43.6121087,-116.3915131
17023,43.6176584,-116.9337599
17024,48.7124736,-94.59992989999999
17025,41.40081199999999,-72.3429525
17026,46.7207737,-92.10407959999999
17027,40.368676,-75.0026972
17028,44.6496868,-93.24271999999999
17029,29.273357,47.9400154
17030,44.4158924,-71.6948098
17031,44.4158924,-71.6948098
17032,47.6734632,-116.7812225
17033,51.30313599999999,-121.3957691
17034,50.674522,-120.3272675
17035,40.5884373,-73.65790799999999
17036,44.2681171,-75.34187539999999
17037,44.5336665,-72.0031514
17038,32.2226066,-110.9747108
17039,40.0804428,-121.1577397
17040,35.612661,-77.3663538
17041,34.7489107,-112.1137716
17042,39.0638705,-108.5506486
17043,33.9158687,-112.1359906
17044,37.9322662,-87.8950267
17045,44.8370741,-69.28528589999999
17046,53.3952276,-6.264410799999999
17047,37.9322662,-87.8950267
17048,40.2205824,-74.759717
17049,39.9547861,-82.81211909999999
17050,44.9591352,-89.6301221
17051,45.4465323,-122.6323315
17052,39.3703778,-78.09555630000001
17053,41.4536638,-75.3834512
17054,36.8354258,-76.2982742
17055,36.8354258,-76.2982742
17056,41.7244885,-81.245657
17057,39.9390069,-74.1929188
17058,38.2526647,-85.7584557
17059,48.37403459999999,-123.7355539
17060,40.3954426,-79.9892034
17061,40.44062479999999,-79.9958864
17062,39.6356154,-84.0707681
17063,36.1398102,-96.108891
17064,33.6890603,-78.8866943
17065,41.079273,-85.1393513
17066,46.5891452,-112.0391057
17067,38.9517053,-92.3340724
17068,35.1982836,-111.651302
17069,41.8781136,-87.6297982
17070,34.1489719,-118.451357
17071,43.0481221,-76.14742439999999
17072,46.6604473,-122.9783177
17073,51.8860181,0.2388661
17074,34.0514898,-84.0712997
17075,37.831316,-122.2852473
17076,37.6688205,-122.0807964
17077,34.8556441,-86.7508323
17078,41.6828074,-88.35145960000001
17079,31.9973456,-102.0779146
17080,39.7172152,-74.9697707
17081,35.2270869,-80.8431267
17082,28.1461248,-82.7567679
17083,45.5122308,-122.6587185
17084,34.7370639,-82.25428339999999
17085,34.7370639,-82.25428339999999
17086,29.4749754,-81.1270035
17087,35.6869752,-105.937799
17088,39.445723,-123.8052935
17089,34.5034394,-82.6501332
17090,33.5427189,-117.7853568
17091,42.2411344,-88.31619649999999
17092,34.1975048,-119.1770516
17093,32.76679550000001,-96.5991593
17094,27.8139151,-81.3784053
17095,39.82786979999999,-77.9033314
17096,45.1607987,-93.23494889999999
17097,44.9537029,-93.0899578
17098,39.9181686,-75.07128399999999
17099,39.0911161,-94.41550679999999
17100,43.3372738,-71.5652802
17101,34.5556489,-92.52127019999999
17102,34.2478831,-88.998673
17103,37.4517163,-89.26814019999999
17104,33.1506744,-96.82361159999999
17105,41.6828074,-88.35145960000001
17106,39.3794196,-76.45990429999999
17107,41.0036719,-80.34700900000001
17108,44.5039395,-72.99762659999999
17109,44.9211836,-93.4687489
17110,36.1584651,-81.1475841
17111,35.2359025,-85.1907904
17112,44.4669941,-73.1709604
17113,39.0968493,-120.0323507
17114,43.0603553,-73.1406619
17115,40.4872625,-85.6130311
17116,-33.9608369,25.6022423
17117,39.0968493,-120.0323507
17118,55.1699396,-118.7986152
17119,41.9950276,-88.1856301
17120,40.3916172,-111.8507662
17121,40.1652335,-111.6107526
17122,44.6747729,-73.01958660000001
17123,38.4887089,-81.3481745
17124,33.2486638,-111.6342993
17125,39.5296329,-119.8138027
17126,39.5534303,-77.99499930000002
17127,51.0486151,-114.0708459
17128,32.7764749,-79.93105120000001
17129,33.8302961,-116.5452921
17130,40.0581205,-82.4012642
17131,42.5620278,-73.162881
17132,-13.9824737,-39.8784831
17133,46.8157568,-87.7284636
17134,44.0520691,-123.0867536
17135,39.50312600000001,-82.0845892
17136,31.6339793,74.8722642
17137,28.3180688,-80.6659842
17138,28.3180688,-80.6659842
17139,48.0351216,-122.7760267
17140,47.7179578,-116.9515856
17141,46.9965144,-120.5478474
17142,33.8333716,-111.9507042
17143,37.4128281,-76.5025742
17144,40.5042354,-79.9489413
17145,44.4053135,-72.9924128
17146,9.318327499999999,76.61108449999999
17147,33.9891116,-118.2914872
17148,28.9174855,-81.92286039999999
17149,48.0351216,-122.7760267
17150,39.629526,-79.95589679999999
17151,46.8721284,-113.9940314
17152,35.1681798,-106.3664171
17153,33.5386523,-112.1859866
17154,41.4047742,-81.7229086
17155,31.7618778,-106.4850217
17156,40.5852602,-105.084423
17157,37.7527982,-100.0170787
17158,32.715738,-117.1610838
17159,27.950575,-82.4571776
17160,41.1220337,-75.3646282
17161,39.4667034,-87.41390919999999
17162,50.0405486,-110.6764257
17163,46.8721284,-113.9940314
17164,46.9965144,-120.5478474
17165,41.94454409999999,-71.2856082
17166,39.8964641,-80.1792299
17167,48.4284207,-123.3656444
17168,37.36883,-122.0363496
17169,41.908433,-71.3619997
17170,40.8531553,-74.11375370000002
17171,38.440429,-122.7140548
17172,41.739482,-91.60809739999999
17173,37.9405752,-101.254892
17174,38.9806679,-76.3143999
17175,43.2220146,76.8512485
17176,37.27667450000001,-115.798936
17177,37.7749295,-122.4194155
17178,29.2858129,-81.0558894
17179,37.762298,-84.8432852
17180,34.0232431,-84.3615555
17181,32.2226066,-110.9747108
17182,35.137265,-85.2368219
17183,32.9748469,-97.34779569999999
17184,33.739744,-116.41279
17185,32.2226066,-110.9747108
17186,39.30927430000001,-76.47496199999999
17187,39.7392358,-104.990251
17188,40.2414952,-75.2837862
17189,33.6890603,-78.8866943
17190,44.5434095,-68.4194641
17191,39.7392358,-104.990251
17192,18.683577,-68.416459
17193,34.6856555,-82.9532036
17194,41.7620842,-72.7420151
17195,34.0259216,-118.7797571
17196,45.5122308,-122.6587185
17197,38.3265444,-76.7275265
17198,36.6777372,-121.6555013
17199,42.0039331,-83.9449417
17200,35.7478769,-95.3696909
17201,27.2669722,-82.54634399999999
17202,58.3019444,-134.4197221
17203,37.0582786,-120.8499151
17204,58.3019444,-134.4197221
17205,26.2378597,-80.1247667
17206,48.3688876,-99.9962463
17207,28.2919557,-81.40757099999999
17208,30.3094622,-104.020623
17209,8.556859,76.902879
17210,36.1699412,-115.1398296
17211,30.0575359,-95.19029859999999
17212,44.63974049999999,-73.11039079999999
17213,38.40157809999999,-122.3608105
17214,25.7616798,-80.1917902
17215,32.2268212,-95.2255041
17216,42.3221498,-111.2977044
17217,33.4483771,-112.0740373
17218,36.1699412,-115.1398296
17219,37.68717609999999,-97.33005299999999
17220,25.9087056,-80.30866189999999
17221,39.19550419999999,-76.7228227
17222,40.2645371,-75.8040852
17223,29.9940924,-90.2417434
17224,50.7001034,-119.2838443
17225,38.9540739,-119.7657332
17226,26.1420358,-81.7948103
17227,40.769436,-73.962679
17228,40.6417683,-74.83599869999999
17229,33.3942655,-104.5230242
17230,46.8801654,-117.3643495
17231,42.2711311,-89.0939952
17232,38.5815719,-121.4943996
17233,44.68198659999999,-63.744311
17234,40.9312099,-73.89874689999999
17235,40.9525987,-72.9253805
17236,42.3956405,-71.1776114
17237,40.6066162,-74.0446602
17238,38.7632345,-121.1638361
17239,39.9611755,-82.99879419999999
17240,28.8527675,-81.6853534
17241,45.1671881,-91.1493107
17242,38.2589311,-85.757995
17243,42.8077958,-87.92424799999999
17244,35.4726626,-77.4155203
17245,38.8338816,-104.8213634
17246,35.8306334,-96.39111799999999
17247,32.8995325,-105.960265
17248,40.44062479999999,-79.9958864
17249,39.7728846,-75.05185829999999
17250,42.9652547,-92.19961959999999
17251,38.9833489,-93.5685464
17252,12.2501506,64.33717
17253,41.1792258,-73.1894384
17254,38.3685523,-81.69988649999999
17255,30.5168639,-86.48217199999999
17256,34.9553719,-90.03481389999999
17257,39.0997265,-94.5785667
17258,40.7607793,-111.8910474
17259,43.6446508,-72.31060649999999
17260,44.0581728,-121.3153096
17261,41.079273,-85.1393513
17262,40.55393369999999,-85.277472
17263,30.4754702,-90.1009108
17264,32.5232053,-92.63792699999999
17265,41.6501114,-70.2411312
17266,-34.9284989,138.6007456
17267,41.438344,-97.2136486
17268,40.7584326,-74.9793378
17269,38.2544472,-104.6091409
17270,32.6400541,-117.0841955
17271,32.0002152,-80.845666
17272,35.9250637,-86.8688899
17273,29.16941,-95.4318847
17274,39.99505190000001,-82.8108366
17275,45.3363593,-122.6048473
17276,33.6639137,-114.2299486
17277,47.2528768,-122.4442906
17278,35.1735404,-80.6570304
17279,34.9248667,-81.02507840000001
17280,34.2257255,-77.9447102
17281,40.3857087,-122.2808355
17282,38.57670170000001,-92.1735164
17283,33.6609389,-95.55551299999999
17284,44.39345710000001,-122.9848108
17285,45.5122308,-122.6587185
17286,33.3528264,-111.789027
17287,41.2916728,-92.6493595
17288,39.19550419999999,-76.7228227
17289,37.9292349,-86.1794144
17290,27.7676008,-82.64029149999999
17291,35.2270869,-80.8431267
17292,30.267153,-97.7430608
17293,28.6737126,77.725178
17294,37.7749295,-122.4194155
17295,33.2015574,-79.7881319
17296,26.5317866,-80.0905465
17297,40.813616,-96.7025955
17298,33.4151843,-111.8314724
17299,33.3528264,-111.789027
17300,40.6642699,-73.70846449999999
17301,34.1157564,-118.1854042
17302,30.8940431,-102.8793222
17303,35.7454071,-81.6848188
17304,42.3600825,-71.0588801
17305,35.140093,-93.92159090000001
17306,39.5296329,-119.8138027
17307,29.6516344,-82.32482619999999
17308,28.5552719,-82.3878709
17309,38.6270025,-90.19940419999999
17310,26.4520248,-81.948145
17311,42.23933230000001,-87.9653565
17312,43.0389025,-87.9064736
17313,33.8160058,-78.680016
17314,42.6780726,-88.27620259999999
17315,40.3977612,-105.0749801
17316,42.144846,-71.014118
17317,42.9956397,-71.4547891
17318,40.72815749999999,-74.0776417
17319,32.4609764,-84.9877094
17320,34.9530337,-120.4357191
17321,45.672075,-118.7885967
17322,34.4954448,-77.55496959999999
17323,36.1451082,-82.41680550000001
17324,38.1915856,-120.8291033
17325,42.0751065,-72.0333905
17326,33.6594835,-117.9988026
17327,44.9746896,-92.7568703
17328,45.5122308,-122.6587185
17329,25.7616798,-80.1917902
17330,27.9014133,-81.58590989999999
17331,13.0826802,80.2707184
17332,37.3382082,-121.8863286
17333,42.5083482,-89.03177649999999
17334,39.5534303,-77.99499930000002
17335,27.6386434,-80.39727359999999
17336,30.627977,-96.3344068
17337,45.5811365,-122.353892
17338,52.1332144,-106.6700458
17339,33.4941704,-111.9260519
17340,57.0530556,-135.33
17341,40.8153762,-73.0451085
17342,41.6339868,-72.1629719
17343,39.9525839,-75.1652215
17344,44.8016128,-68.7712257
17345,39.017252,-74.941631
17346,34.7370639,-82.25428339999999
17347,42.1200456,-85.532775
17348,44.8016128,-68.7712257
17349,47.9789848,-122.2020795
17350,44.5439375,-73.1479068
17351,41.2960159,-72.38453009999999
17352,43.5944677,-83.8888647
17353,61.3293186,-149.56805
17354,36.2127803,-79.7131567
17355,43.1706128,-78.6903098
17356,45.6355146,-122.55783
17357,40.9263957,-98.3420118
17358,61.5813889,-149.4394444
17359,45.3707677,-122.6228367
17360,28.9005446,-81.26367379999999
17361,44.5069113,-92.905484
17362,31.8542511,-110.9937019
17363,30.2265949,-93.2173758
17364,43.6121087,-116.3915131
17365,38.8048355,-77.0469214
17366,32.9857275,-80.1098123
17367,39.8932884,-75.36307959999999
17368,36.3833961,-85.3230221
17369,48.2198208,-122.6862804
17370,41.3894905,-82.01903209999999
17371,40.8814882,-74.113198
17372,45.2212415,-122.5816605
17373,40.8447819,-73.8648268
17374,64.8377778,-147.7163888
17375,-17.7534652,177.4507196
17376,19.6213287,-155.0394139
17377,40.5795317,-74.1502007
17378,33.550735,-117.6411717
17379,42.5750939,-71.0786653
17380,43.6106223,-73.17983199999999
17381,37.5407246,-77.4360481
17382,42.7875235,-86.1089301
17383,38.9517053,-92.3340724
17384,33.4151843,-111.8314724
17385,38.5815719,-121.4943996
17386,35.7795897,-78.6381787
17387,33.6042079,-111.7256936
17388,39.68950359999999,-84.1688274
17389,41.611143,-86.7227195
17390,44.9428975,-123.0350963
17391,46.0215872,-114.1731427
17392,33.5805955,-112.2373779
17393,38.2526647,-85.7584557
17394,41.8781136,-87.6297982
17395,38.24935809999999,-122.0399663
17396,44.6088884,-87.4325891
17397,44.7930232,-89.70317840000001
17398,39.7744311,-105.0555389
17399,38.8106075,-90.69984769999999
17400,28.5494447,-81.77285429999999
17401,44.9746896,-92.7568703
17402,61.5813889,-149.4394444
17403,37.7360396,-120.9354895
17404,39.4900013,-76.65850739999999
17405,38.7521235,-121.2880059
17406,34.5645371,-92.586828
17407,38.7881062,-90.4974359
17408,38.232417,-122.6366524
17409,33.7700504,-118.1937395
17410,33.4483771,-112.0740373
17411,40.6131203,-80.56284780000001
17412,42.732535,-84.5555347
17413,42.732535,-84.5555347
17414,35.3395079,-97.48670279999999
17415,38.8338816,-104.8213634
17416,39.5807452,-104.8771726
17417,37.3021632,-120.4829677
17418,41.4141172,-73.3035651
17419,40.6259316,-75.37045789999999
17420,37.7272727,-89.2167501
17421,34.1898566,-118.451357
17422,42.6525793,-73.7562317
17423,24.9242943,-80.62783639999999
17424,41.8661403,-88.1070127
17425,45.6855144,-92.9654903
17426,36.8507689,-76.28587259999999
17427,37.48521520000001,-122.2363548
17428,61.5997222,-149.1127777
17429,40.0256531,-76.5299655
17430,44.01647089999999,-69.1989341
17431,47.2528768,-122.4442906
17432,40.7607793,-111.8910474
17433,40.474438,-78.3261484
17434,36.1527249,-80.3622436
17435,40.742551,-84.1052256
17436,30.0820653,-81.5471201
17437,41.5670231,-73.906464
17438,47.6569601,-117.1965932
17439,40.337737,-74.0992212
17440,45.0992814,-123.3948291
17441,45.8117992,-118.4905251
17442,27.950575,-82.4571776
17443,42.279286,-71.4161565
17444,34.1425078,-118.255075
17445,35.5400511,-81.39775589999999
17446,33.5337464,-82.1306747
17447,40.7933949,-77.8600012
17448,48.0795365,-123.1018438
17449,41.9430986,-86.5569659
17450,41.9430986,-86.5569659
17451,35.7454071,-81.6848188
17452,42.19439089999999,-71.19896949999999
17453,34.7336268,-77.37248799999999
17454,39.9526127,-74.9923915
17455,39.7349002,-105.1608835
17456,42.2591729,-72.57479339999999
17457,44.6402434,-93.1435497
17458,39.7284944,-121.8374777
17459,42.34446639999999,-88.04174599999999
17460,42.3905912,-84.2505159
17461,19.7241106,-155.0868193
17462,55.1699396,-118.7986152
17463,41.40081199999999,-72.3429525
17464,26.9761707,-82.09064479999999
17465,39.3331197,-82.9824019
17466,35.0456297,-85.3096801
17467,40.9180005,-111.8721601
17468,36.1626638,-86.7816016
17469,35.9420431,-95.88332349999999
17470,37.8985966,-88.9233622
17471,55.34222219999999,-131.6461112
17472,40.4842027,-88.99368729999999
17473,40.8983985,-85.7926943
17474,34.2257255,-77.9447102
17475,33.6292337,-112.3679279
17476,33.4353394,-112.3576567
17477,33.3061605,-111.8412502
17478,38.8119527,-94.5318982
17479,32.7766642,-96.79698789999999
17480,39.0045544,-76.87552819999999
17481,25.7616798,-80.1917902
17482,46.5475825,-87.39559539999999
17483,38.9716689,-95.2352501
17484,35.1495343,-90.0489801
17485,26.9761707,-82.09064479999999
17486,27.9014133,-81.58590989999999
17487,39.6357155,-123.783075
17488,38.8106075,-90.69984769999999
17489,42.0937721,-72.5811117
17490,43.5445959,-96.73110340000001
17491,41.8781136,-87.6297982
17492,41.53564919999999,-73.89902520000001
17493,39.327962,-120.1832533
17494,32.2226066,-110.9747108
17495,35.6145169,-88.81394689999999
17496,36.1626638,-86.7816016
17497,40.8584328,-74.16375529999999
17498,33.6292337,-112.3679279
17499,39.168723,-75.7132641
17500,41.6528052,-83.5378674
17501,39.926813,-75.0246312
17502,44.11098579999999,-79.5794265
17503,33.9866807,-118.185349
17504,42.5916836,-88.4334301
17505,42.03272339999999,-97.41375529999999
17506,34.1014873,-84.5193754
17507,44.8311432,-73.273505
17508,43.3271619,-78.0360254
17509,33.3061605,-111.8412502
17510,31.1810213,-94.7513185
17511,33.4483771,-112.0740373
17512,33.8901036,-84.14297189999999
17513,26.217305,-80.2258811
17514,40.7926715,-76.5640614
17515,35.4675602,-97.5164276
17516,52.95628079999999,4.7607971
17517,31.6035129,-94.6554874
17518,26.1420358,-81.7948103
17519,44.977753,-93.2650108
17520,40.6687141,-74.1143091
17521,42.2355411,-83.1024769
17522,31.8273679,-99.4264532
17523,43.5445959,-96.73110340000001
17524,46.1878841,-123.8312534
17525,35.9955963,-78.902152
17526,33.4151843,-111.8314724
17527,35.6914327,-100.6381933
17528,41.308274,-72.9278835
17529,40.5409367,-74.5876569
17530,61.3888889,-149.4819445
17531,39.7392358,-104.990251
17532,38.0293059,-78.47667810000002
17533,39.8006553,-76.9830358
17534,42.5847425,-87.82118539999999
17535,41.079273,-85.1393513
17536,40.8175985,-73.0001068
17537,33.4483771,-112.0740373
17538,40.7731416,-76.49634549999999
17539,38.2575517,-76.4620928
17540,25.9087056,-80.30866189999999
17541,25.9087056,-80.30866189999999
17542,25.9087056,-80.30866189999999
17543,25.9087056,-80.30866189999999
17544,26.271192,-80.2706044
17545,29.1658158,-81.0044995
17546,39.2903848,-76.6121893
17547,46.50992249999999,-114.0931588
17548,39.2903848,-76.6121893
17549,44.2311717,-76.4859544
17550,41.5581525,-73.0514965
17551,39.4748693,-118.7770407
17552,33.1580933,-117.3505939
17553,39.0997265,-94.5785667
17554,29.4241219,-98.49362819999999
17555,29.8405513,-98.4104996
17556,36.1699412,-115.1398296
17557,46.0645809,-118.3430208
17558,42.8678693,-71.49483219999999
17559,46.0645809,-118.3430208
17560,42.1487043,-72.6078672
17561,46.2305049,-119.0922316
17562,42.2180724,-70.94103559999999
17563,39.9090924,-74.1549173
17564,37.3382082,-121.8863286
17565,37.3382082,-121.8863286
17566,34.1808392,-118.3089661
17567,36.1978655,-115.4562899
17568,39.9852617,-104.8205283
17569,41.010653,-73.99124929999999
17570,36.68583940000001,52.5265253
17571,41.8793754,-73.4768697
17572,35.7795897,-78.6381787
17573,40.3356483,-75.9268747
17574,42.0255827,-88.17840849999999
17575,41.8781136,-87.6297982
17576,41.5048158,-73.9695832
17577,39.9525839,-75.1652215
17578,40.7967244,-81.52150929999999
17579,38.83978880000001,-104.2219735
17580,39.6417629,-77.71999319999999
17581,39.0839973,-77.1527578
17582,35.0886963,-92.4421011
17583,45.663334,-62.68805099999999
17584,34.0028786,-84.1446376
17585,43.2081366,-71.5375718
17586,40.688432,-75.2207323
17587,40.688432,-75.2207323
17588,44.3106241,-69.7794897
17589,39.2903848,-76.6121893
17590,25.7616798,-80.1917902
17591,39.7047095,-105.0813734
17592,39.6172101,-104.9508141
17593,39.6333213,-105.3172146
17594,42.4842392,-76.4799397
17595,26.5628537,-81.9495331
17596,26.438136,-81.8067523
17597,33.3289733,-105.6044291
17598,42.9956397,-71.4547891
17599,33.961124,-116.5016784
17600,36.9310591,-119.8815418
17601,34.0522342,-118.2436849
17602,11.3578675,99.57221159999999
17603,45.5102135,-92.99310539999999
17604,39.5243265,-122.1935931
17605,30.4382559,-84.28073289999999
17606,49.8313652,-119.6281931
17607,37.4946568,-120.8465941
17608,42.50425509999999,-72.3320289
17609,45.6355146,-122.55783
17610,42.6525793,-73.7562317
17611,45.1757547,-113.8959008
17612,20.6295586,-87.0738851
17613,43.9826214,-124.099841
17614,43.6121087,-116.3915131
17615,36.5297706,-87.3594528
17616,54.5227162,-1.2199499
17617,37.2256055,-95.7162018
17618,33.4483771,-112.0740373
17619,33.6594835,-117.9988026
17620,42.1428521,-77.05469029999999
17621,40.8259007,-74.2090053
17622,35.0768141,-80.6692352
17623,29.6675478,-85.3524776
17624,36.7545811,-79.3997471
17625,35.5084935,-78.3394455
17626,41.0602216,-111.9710529
17627,42.6425794,-73.742898
17628,-25.789758,28.314363
17629,37.7749295,-122.4194155
17630,64.8377778,-147.7163888
17631,64.8377778,-147.7163888
17632,44.2726203,-121.1739212
17633,40.2968979,-111.6946475
17634,21.5010495,-158.0209227
17635,23.022505,72.5713621
17636,42.5780721,-88.54093329999999
17637,33.4936391,-117.1483648
17638,30.3495521,-89.1779336
17639,38.0293059,-78.47667810000002
17640,40.5728403,-81.0856532
17641,49.2827291,-123.1207375
17642,29.3780129,-95.1057625
17643,32.2226066,-110.9747108
17644,35.1321877,-118.4489739
17645,41.6822756,-91.5960643
17646,42.4390069,-123.3283925
17647,29.3780129,-95.1057625
17648,38.7521235,-121.2880059
17649,33.5386523,-112.1859866
17650,39.8366528,-105.0372046
17651,47.1273723,-118.3799751
17652,34.2637508,-118.9946323
17653,44.9428975,-123.0350963
17654,42.7077845,-89.4370629
17655,60.05138890000001,-151.6688889
17656,36.0463595,-115.4038924
17657,43.9224669,-90.2715192
17658,33.95260200000001,-84.5499327
17659,33.4483771,-112.0740373
17660,44.977753,-93.2650108
17661,32.53653329999999,-94.94271680000001
17662,34.4437599,-116.9676823
17663,43.1329504,-115.6911975
17664,34.5228881,-82.49429479999999
17665,33.5805955,-112.2373779
17666,33.5805955,-112.2373779
17667,35.3395079,-97.48670279999999
17668,33.0198431,-96.6988856
17669,40.36427279999999,-74.9512785
17670,33.4483771,-112.0740373
17671,-29.85868039999999,31.0218404
17672,41.5623209,-72.6506488
17673,41.5623209,-72.6506488
17674,38.8816208,-77.09098089999999
17675,41.0581527,-74.7526651
17676,40.7607793,-111.8910474
17677,47.2150945,-123.1007066
17678,33.9385051,-78.73307369999999
17679,41.719978,-87.7479528
17680,29.383845,-94.9027002
17681,30.3118769,-95.45605119999999
17682,29.95106579999999,-90.0715323
17683,27.954443,-97.94277179999999
17684,41.3159315,-72.3289715
17685,38.049365,-122.1585777
17686,52.969215,-3.17166
17687,38.8906038,-90.1842764
17688,46.1381676,-122.9381672
17689,47.7559659,-122.3456972
17690,41.7605849,-88.32007150000001
17691,4.710988599999999,-74.072092
17692,45.4215296,-75.69719309999999
17693,36.1539816,-95.99277500000001
17694,37.7799273,-121.9780153
17695,34.0483474,-117.2611527
17696,47.6062095,-122.3320708
17697,48.1919889,-114.316813
17698,43.7068281,-116.6201357
17699,39.768403,-86.158068
17700,45.056004,-92.80884429999999
17701,45.056004,-92.80884429999999
17702,47.6062095,-122.3320708
17703,61.2180556,-149.9002778
17704,39.3566689,-97.8411519
17705,36.8222261,-107.9928455
17706,42.1662831,-87.9631308
17707,38.1678662,-82.3779268
17708,31.3224044,-92.4343035
17709,27.7676008,-82.64029149999999
17710,33.7700504,-118.1937395
17711,28.5494447,-81.77285429999999
17712,30.1896756,-82.6392899
17713,26.5317866,-80.0905465
17714,47.5650067,-122.6269768
17715,53.3524256,-113.4153735
17716,36.4037364,-81.4928829
17717,48.3799643,-114.1804038
17718,44.6365107,-123.1059282
17719,33.2000368,-117.2425355
17720,33.7875101,-82.4319405
17721,39.1788338,-81.5116809
17722,33.4067115,-112.0734812
17723,42.5847425,-87.82118539999999
17724,25.9331488,-80.1625463
17725,42.8432693,-82.669947
17726,28.2919557,-81.40757099999999
17727,25.7616798,-80.1917902
17728,28.5383355,-81.3792365
17729,26.1669711,-80.25659499999999
17730,41.9889173,-88.6867538
17731,40.5886699,-83.1285242
17732,35.0843859,-106.650422
17733,46.3237423,-120.0086538
17734,27.6386434,-80.39727359999999
17735,36.9613356,-120.0607176
17736,42.3889953,-71.69081419999999
17737,39.9525839,-75.1652215
17738,42.2830786,-87.9531303
17739,27.950575,-82.4571776
17740,33.4483771,-112.0740373
17741,34.3664951,-89.5192484
17742,35.3848841,-77.9927651
17743,26.1999287,78.16267119999999
17744,33.7475203,-116.9719684
17745,36.8354258,-76.2982742
17746,36.8354258,-76.2982742
17747,41.485921,-73.0506972
17748,43.9991383,-96.6489366
17749,38.66611959999999,-83.3802744
17750,45.26220499999999,-122.6921558
17751,40.70006619999999,-80.26811699999999
17752,50.794995,-1.117547
17753,41.4475686,-71.524667
17754,39.4453393,-83.8285375
17755,32.7026116,-103.1360403
17756,43.6954424,-116.3540138
17757,33.8365932,-117.9143012
17758,33.57577029999999,-112.4504235
17759,34.10639889999999,-117.5931084
17760,40.2010241,-77.20027449999999
17761,36.1988592,-115.1175013
17762,42.2814269,-83.3863214
17763,28.5652787,-81.58618469999999
17764,37.3382082,-121.8863286
17765,26.0112014,-80.1494901
17766,41.394817,-73.4540111
17767,43.2341813,-86.24839209999999
17768,43.0481221,-76.14742439999999
17769,32.2226066,-110.9747108
17770,40.8893895,-111.880771
17771,30.5082551,-97.678896
17772,34.5078669,-96.9683498
17773,33.8847361,-118.4109089
17774,34.9900503,-106.0491893
17775,26.1275862,-80.23310359999999
17776,39.9375911,-77.6611022
17777,33.9815369,-81.2362107
17778,41.8897519,-87.98895429999999
17779,36.548434,-82.5618186
17780,30.4514677,-91.18714659999999
17781,40.5852602,-105.084423
17782,44.31123119999999,-124.1048418
17783,37.0870821,-76.4730122
17784,37.8715926,-122.272747
17785,48.9242888,-122.077093
17786,48.9242888,-122.077093
17787,43.5788175,-116.55978
17788,43.6150186,-116.2023137
17789,46.49771150000001,-84.3475876
17790,44.7308461,-116.0772125
17791,47.7174454,-116.7862587
17792,47.6587802,-117.4260465
17793,47.6535044,-117.3152097
17794,48.01628609999999,-117.2766032
17795,45.3245771,-118.0877188
17796,43.6150186,-116.2023137
17797,41.7711633,-81.049819
17798,38.9012225,-77.2652604
17799,37.63909719999999,-120.9968782
17800,39.6528654,-78.7625185
17801,32.7214599,-109.1053408
17802,39.4748693,-118.7770407
17803,40.2759769,-123.6364206
17804,47.0378741,-122.9006951
17805,42.8500769,-106.3251749
17806,34.0922335,-117.435048
17807,38.8114364,-89.95315699999999
17808,33.4941704,-111.9260519
17809,42.5481714,-71.1724467
17810,33.9304352,-84.3733147
17811,54.115422,-3.2299224
17812,44.9901194,-123.0262077
17813,40.688432,-75.2207323
17814,NaN,Nan
17815,39.9525839,-75.1652215
17816,45.6355146,-122.55783
17817,42.957564,-77.05747099999999
17818,29.4660863,-81.25784159999999
17819,30.6041015,-83.0979184
17820,45.6769979,-111.0429339
17821,53.544389,-113.4909267
17822,46.6864887,-123.7329386
17823,33.4734978,-82.0105148
17824,26.0112014,-80.1494901
17825,38.7934466,-77.27165049999999
17826,36.2127803,-79.7131567
17827,28.8713443,-81.32893969999999
17828,29.028318,-81.3031179
17829,44.5265074,-68.1518287
17830,28.9005446,-81.26367379999999
17831,34.0007104,-81.0348144
17832,26.5628537,-81.9495331
17833,33.7414085,-118.1047682
17834,48.51260449999999,-122.6126718
17835,38.049365,-122.1585777
17836,41.394817,-73.4540111
